,Dates,Products,Ratings,Reviews
607,31-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,1,"I have to receive the product by 31st july 2014, so far there is no update of the product even when i call 18002089898 there is no proper response"
608,30-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,i love this product for this price... the quality of printing and scanning was amazing .... and the quality of the machine also great ;) i recommend this product to everyone...
609,30-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Good performance & nice looks.. iim impreseed by the looks also low in price.
610,29-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,3,For home based business it's a ok kind of product. takes to much time to print and print out four pages ink is showing half in the given hp software so i think cartridge going to cost and copying will be expensive but for emergency its ok only thing is great is the scan function that's work like a charm. flipkart packaging quality came down a bit as compared to the past. delivery is also little late comparing past. over all experience is below average..
611,29-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Nice Product. But Not easy to configure.  The user manual is not up to the mark. So I googled for the easy steps but could not much info.
612,28-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"Very Good Product, HP is a good brand to buy, Also am surprised with the speed of delivery, Hats Off to FlipKark team. Very Good Experianc"
613,27-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Print Quality- 6/10 Scan Quality-8/10 Copy Quality (Mono)- 7/10 Copy Quality (Color)-5/10 Speed (Hi-Quality)-3/10 Speed (Low-Quality)-5/10 Ease Of Set-up-9/10
614,26-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,i love this printer a lot ..... its so sweet in looking and works in realtime condition with low cost ink catridge..... so simply recommend it to everyone
615,24-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"good printer, hard to belive that only a scanner is more expensise its over two weeks since i got the printer everythings grt, good support from hp interms of drives and online support not really needed but good to have though, second printing it grt ya but the experience can vary depending on ur print settings and paper quality speed is ok very easy copy options but not recommended as out side its cheaper but for emergency its good even my mom can use it so its mom friendly excellent quality n very low price n good brand thats nice recommended for home and personal use  cant say very efficient in use of ink but very easy to handel and it uses descent amount of ink"
616,17-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,"first of all thanks flipkart and ws retail for such a service.i received it on 14 july with wonderful packaging.it ALSO come with hp ink catridges [BLACK,TRICOLOUR]and its mrp was written RS 4075 MEANS GREAT DISCOUNT FROM FLIPKART. hp deskjet printer 1510 pros  scanning awesome. awesome print  awesome copy. set up is very easy as a 9 class student can set it.it took only five mins for total set up. i dont know how much ink does it drains out. cons at first some unwanted copies came out. except no cons are there till now."
617,09-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,1,"Its not a review,I need a inkjet printer and my laptop model no is samsung 305U1A.having a AMD E-350 processor.  Can use this printer with this laptop????"
618,08-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,It perfectly suits for home use where one has to take hardly any printouts. It is a Good value for money as it has all the feature in very cheap price.
619,04-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Its a great bargain for people intending to use this for house hold purpose...Good quality scanning..Printing and Xerox...Overall the price is quiet competitive for the service provided.
620,02-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,1,"so bad service ,my printer is having many defects it delivers it without testing it ,i am very unhappy about it and the big mistake done by the hp campany ."
621,02-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Excellent Product at this price !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
622,02-Jul-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Been using it for few months now for occasional scanning and printing. Its good. Best for Home Use. And good price.
623,28-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,Excellent prints... scan quality is very good ..awesome product in this price..home use..everyone must go for it ...packaging is good ..
624,28-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,HP Deskjet 1510 printer is made for home use only if you want to use it from some professional use then it is not a good choice. Cartridge cost is high as compare to the other printers (per paper cost). Otherwise HP Deskjet 1510 is a good printer. Flipkart delivery is super and they deliver it with in 2 days.
625,26-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,product is good. nice value for money. good service by flipkart.product is good. nice value for money. good service by flipkart.product is good. nice value for money. good service by flipkart.product is good. nice value for money. good service by flipkart.product is good. nice value for money. good service by flipkart.
626,25-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Very nice printer at an affordable price, small cartridges though, can print upto 25-30 pages. Essential for home use. Overall its nice printer."
627,24-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,1,"I have bought more than 5-10 products from flipkart, and each of them is delivered perfectly to my door steps according to the address I have stored on their website. When i ordered this product everything was on process and good going, but just before the day of delivery Flipkart cancelled my order and messaged me that they could not find my house, what a damn and fake excuse, i never expected this from them.."
628,24-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,I purchased it as for my son's admission we required now and then print-outs and scanning job. Having printer handy in home is useful as it saves lot of time.
629,24-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,4,Excellent delievery. Thanks flipkart I purchased hp printer from flipkart within 2 days Working so super i.e. Imagine Nice at low cost at rs.2625 radhey723439.blogspot.in radhey723439.blogspot.com
630,23-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,1) Great feel and experience. 2) Excellent built quality. 3) Classy looks. 4) High quality printouts. 5) Great bang for the buck. 6) Portable and user friendly.
631,23-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"Its awesome at this price from flipkart.  Nice look with all functionality and light weight too.  I was planing for 1515 model but then i decided to go with this model and its really good.  With Easy to install and start. though installation CD did not work on my laptop, i downloaded drivers from internet and it went all fine"
632,19-Jun-2014,HP Deskjet 1510 Multifunction Inkjet Printer,5,"A small package with a lot offerings. Thats what this product is. Bought it for my personal usage and got it within 48 hours. Its easy to setup and install. Easy to use also. Interface is very user friendly with large and minimal buttons, and is a boon for elder people who are not that tech friendly. Cartridges are also cheap unlike Canon. Though printing speed is a little slow in colour but print quality is remarkable . If you need an everyday printer for personal usage, this is the thing you are looking for."
